year,month,energy_source,generation_gwh,temperature_anomaly_c
1991,9,oil,32875.851,1.009
1991,10,hydro,21835.75,1.042
1991,10,wind,0.0,0.821
1991,10,solar,0.0,1.04
1991,10,biomass,0.0,1.105
1991,10,coal,17490.2,0.83
1991,10,gas,22982.4,0.598
1991,10,oil,47905.55,0.661
1991,11,hydro,5850.872,1.142
1991,11,wind,0.0,0.788
1991,11,solar,0.0,1.041
1991,11,biomass,0.0,0.883
1991,11,coal,24986.0,0.633
1991,11,gas,32832.0,0.921
1991,11,oil,68436.5,0.737
1991,12,hydro,0.0,1.162
1991,12,wind,0.0,0.676
1991,12,solar,0.0,1.084
1991,12,biomass,0.0,1.097
1991,12,coal,32481.8,0.694
1991,12,gas,42681.6,0.603
1991,12,oil,88967.45,0.652
1992,1,hydro,6484.437,0.78
1992,1,wind,0.0,0.925
1992,1,solar,0.0,0.839
1992,1,biomass,0.0,0.651
1992,1,coal,29542.84,1.062
1992,1,gas,48993.915,1.01
1992,1,oil,101919.834,0.696
1992,2,hydro,24200.25,0.819
1992,2,wind,0.0,0.734
1992,2,solar,0.0,0.625
1992,2,biomass,0.0,1.009
1992,2,coal,31105.6,0.734
1992,2,gas,51585.6,1.022
1992,2,oil,107311.2,1.106
1992,3,hydro,48400.5,1.091
1992,3,wind,0.0,0.989
1992,3,solar,0.0,1.034
1992,3,biomass,0.0,1.142
1992,3,coal,29542.84,0.838
1992,3,gas,48993.915,0.789
1992,3,oil,101919.834,0.635
1992,4,hydro,72600.75,0.607
1992,4,wind,0.0,1.067
1992,4,solar,0.0,1.064
1992,4,biomass,0.0,1.161
1992,4,coal,25273.3,0.829
1992,4,gas,41913.3,0.747
1992,4,oil,87190.35,0.659
1992,5,hydro,90316.563,0.857
1992,5,wind,0.0,1.198
1992,5,solar,0.0,0.806
1992,5,biomass,0.0,0.719
1992,5,coal,19441.0,1.005
1992,5,gas,32241.0,0.736
1992,5,oil,67069.5,1.133
1992,6,hydro,96801.0,1.082
1992,6,wind,0.0,1.102
1992,6,solar,0.0,0.705
1992,6,biomass,0.0,0.704
1992,6,coal,13608.7,0.853
1992,6,gas,22568.7,0.669
1992,6,oil,46948.65,0.8
1992,7,hydro,90316.563,0.941
1992,7,wind,0.0,0.718
1992,7,solar,0.0,0.728
1992,7,biomass,0.0,0.929
1992,7,coal,9339.16,1.167
1992,7,gas,15488.085,0.676
1992,7,oil,32219.166,0.732
1992,8,hydro,72600.75,0.818
1992,8,wind,0.0,0.708
1992,8,solar,0.0,0.845
1992,8,biomass,0.0,0.794
1992,8,coal,7776.4,0.838
1992,8,gas,12896.4,0.879
1992,8,oil,26827.8,0.644
1992,9,hydro,48400.5,1.093
1992,9,wind,0.0,0.994
1992,9,solar,0.0,0.825
1992,9,biomass,0.0,0.644
1992,9,coal,9339.16,0.735
1992,9,gas,15488.085,0.785
1992,9,oil,32219.166,0.963
1992,10,hydro,24200.25,1.194
1992,10,wind,0.0,0.665
1992,10,solar,0.0,0.926
1992,10,biomass,0.0,1.198
1992,10,coal,13608.7,1.114
1992,10,gas,22568.7,0.707
1992,10,oil,46948.65,1.179
1992,11,hydro,6484.437,0.964
1992,11,wind,0.0,1.193
1992,11,solar,0.0,1.022
1992,11,biomass,0.0,1.011
1992,11,coal,19441.0,1.187
1992,11,gas,32241.0,1.02
1992,11,oil,67069.5,0.803
1992,12,hydro,0.0,0.985
1992,12,wind,0.0,1.134
1992,12,solar,0.0,0.795
1992,12,biomass,0.0,1.115
1992,12,coal,25273.3,0.893
1992,12,gas,41913.3,0.805
1992,12,oil,87190.35,0.969
1993,1,hydro,6830.025,0.967
1993,1,wind,0.0,0.845
1993,1,solar,0.201,1.0
1993,1,biomass,0.0,0.755
1993,1,coal,26562.115,0.968
1993,1,gas,51524.074,1.209
1993,1,oil,103931.045,0.756
1993,2,hydro,25490.0,0.986
1993,2,wind,0.0,1.154
1993,2,solar,0.75,0.801
1993,2,biomass,0.0,1.059
1993,2,coal,27967.2,1.07
1993,2,gas,54249.6,0.988
1993,2,oil,109428.8,0.652
1993,3,hydro,50980.0,0.841
1993,3,wind,0.0,0.794
1993,3,solar,1.5,0.707
1993,3,biomass,0.0,0.739
1993,3,coal,26562.115,0.639
1993,3,gas,51524.074,1.17
1993,3,oil,103931.045,0.975
1993,4,hydro,76470.0,1.184
1993,4,wind,0.0,1.06
1993,4,solar,2.25,0.813
1993,4,biomass,0.0,0.783
1993,4,coal,22723.35,1.002
1993,4,gas,44077.8,1.072
1993,4,oil,88910.9,0.929
1993,5,hydro,95129.975,1.203
1993,5,wind,0.0,1.005
1993,5,solar,2.799,0.789
1993,5,biomass,0.0,0.63
1993,5,coal,17479.5,1.124
1993,5,gas,33906.0,0.815
1993,5,oil,68393.0,0.761
1993,6,hydro,101960.0,0.94
1993,6,wind,0.0,1.16
1993,6,solar,3.0,1.015
1993,6,biomass,0.0,0.765
1993,6,coal,12235.65,1.028
1993,6,gas,23734.2,1.048
1993,6,oil,47875.1,0.981
1993,7,hydro,95129.975,0.845
1993,7,wind,0.0,0.809
1993,7,solar,2.799,0.881
1993,7,biomass,0.0,0.62
1993,7,coal,8396.885,1.138
1993,7,gas,16287.926,0.658
1993,7,oil,32854.955,0.731
1993,8,hydro,76470.0,0.997
1993,8,wind,0.0,0.701
1993,8,solar,2.25,0.739
1993,8,biomass,0.0,0.671
1993,8,coal,6991.8,0.972
1993,8,gas,13562.4,1.115
1993,8,oil,27357.2,1.175
1993,9,hydro,50980.0,0.758
1993,9,wind,0.0,0.663
1993,9,solar,1.5,1.051
1993,9,biomass,0.0,0.803
1993,9,coal,8396.885,1.049
1993,9,gas,16287.926,0.763
1993,9,oil,32854.955,0.722
1993,10,hydro,25490.0,0.765
1993,10,wind,0.0,0.787
1993,10,solar,0.75,0.885
1993,10,biomass,0.0,0.997
1993,10,coal,12235.65,0.779
1993,10,gas,23734.2,1.085
1993,10,oil,47875.1,0.664
1993,11,hydro,6830.025,1.2
1993,11,wind,0.0,0.855
1993,11,solar,0.201,0.717
1993,11,biomass,0.0,0.881
1993,11,coal,17479.5,0.919
1993,11,gas,33906.0,1.057
1993,11,oil,68393.0,1.072
1993,12,hydro,0.0,1.108
1993,12,wind,0.0,1.092
1993,12,solar,0.15,0.628
1993,12,biomass,0.0,0.845
1993,12,coal,22723.35,1.128
1993,12,gas,44077.8,1.071
1993,12,oil,88910.9,1.169
1994,1,hydro,6644.336,0.985
1994,1,wind,0.0,0.72
1994,1,solar,0.201,1.064
1994,1,biomass,0.0,0.782
1994,1,coal,26938.219,0.906
1994,1,gas,52997.341,0.9
1994,1,oil,102382.557,0.853
1994,2,hydro,24797.0,0.992
1994,2,wind,0.0,0.671
1994,2,solar,0.75,0.71
1994,2,biomass,0.0,0.91
1994,2,coal,28363.2,0.721
1994,2,gas,55800.8,0.742
1994,2,oil,107798.4,0.636
1994,3,hydro,49594.0,0.928
1994,3,wind,0.0,1.063
1994,3,solar,1.5,0.923
1994,3,biomass,0.0,1.183
1994,3,coal,26938.219,1.192
1994,3,gas,52997.341,1.21
1994,3,oil,102382.557,0.852
1994,4,hydro,74391.0,0.922
1994,4,wind,0.0,1.013
1994,4,solar,2.25,0.981
1994,4,biomass,0.0,0.873
1994,4,coal,23045.1,0.651
1994,4,gas,45338.15,1.181
1994,4,oil,87586.2,0.859
1994,5,hydro,92543.664,0.967
1994,5,wind,0.0,0.745
1994,5,solar,2.799,0.89
1994,5,biomass,0.0,0.781
1994,5,coal,17727.0,1.176
1994,5,gas,34875.5,1.061
1994,5,oil,67374.0,0.934
1994,6,hydro,99188.0,0.921
1994,6,wind,0.0,1.041
1994,6,solar,3.0,1.046
1994,6,biomass,0.0,1.019
1994,6,coal,12408.9,1.184
1994,6,gas,24412.85,1.069
1994,6,oil,47161.8,0.773
1994,7,hydro,92543.664,0.649
1994,7,wind,0.0,1.116
1994,7,solar,2.799,1.007
1994,7,biomass,0.0,1.034
1994,7,coal,8515.781,1.046
1994,7,gas,16753.659,1.015
1994,7,oil,32365.443,0.785
1994,8,hydro,74391.0,0.901
1994,8,wind,0.0,1.037
1994,8,solar,2.25,0.781
1994,8,biomass,0.0,0.989
1994,8,coal,7090.8,1.199
1994,8,gas,13950.2,1.133
1994,8,oil,26949.6,0.635
1994,9,hydro,49594.0,1.091
1994,9,wind,0.0,1.015
1994,9,solar,1.5,1.178
1994,9,biomass,0.0,0.867
1994,9,coal,8515.781,0.98
1994,9,gas,16753.659,1.169
1994,9,oil,32365.443,0.939
1994,10,hydro,24797.0,0.741
1994,10,wind,0.0,0.882
1994,10,solar,0.75,1.126
1994,10,biomass,0.0,0.78
1994,10,coal,12408.9,0.809
1994,10,gas,24412.85,1.209
1994,10,oil,47161.8,1.023
1994,11,hydro,6644.336,0.858
1994,11,wind,0.0,0.813
1994,11,solar,0.201,0.875
1994,11,biomass,0.0,1.154
1994,11,coal,17727.0,1.065
1994,11,gas,34875.5,0.681
1994,11,oil,67374.0,1.01
1994,12,hydro,0.0,1.094
1994,12,wind,0.0,0.835
1994,12,solar,0.15,0.714
1994,12,biomass,0.0,1.077
1994,12,coal,23045.1,1.186
1994,12,gas,45338.15,0.867
1994,12,oil,87586.2,0.813
1995,1,hydro,6897.347,1.232
1995,1,wind,1.5,1.13
1995,1,solar,0.201,0.641
1995,1,biomass,0.0,0.682
1995,1,coal,30649.88,1.058
1995,1,gas,57864.669,0.955
1995,1,oil,103048.149,1.033
1995,2,hydro,25741.25,1.08
1995,2,wind,2.25,0.742
1995,2,solar,0.75,0.865
1995,2,biomass,0.0,1.062
1995,2,coal,32271.2,0.759
1995,2,gas,60925.6,0.749
1995,2,oil,108499.2,1.209
1995,3,hydro,51482.5,0.91
1995,3,wind,2.799,1.129
1995,3,solar,1.5,0.751
1995,3,biomass,0.0,0.675
1995,3,coal,30649.88,0.75
1995,3,gas,57864.669,1.095
1995,3,oil,103048.149,0.796
1995,4,hydro,77223.75,1.181
1995,4,wind,3.0,0.885
1995,4,solar,2.25,1.016
1995,4,biomass,0.0,1.015
1995,4,coal,26220.35,1.161
1995,4,gas,49502.05,0.74
1995,4,oil,88155.6,0.816
1995,5,hydro,96067.653,0.867
1995,5,wind,2.799,0.806
1995,5,solar,2.799,0.845
1995,5,biomass,0.0,0.991
1995,5,coal,20169.5,0.927
1995,5,gas,38078.5,1.044
1995,5,oil,67812.0,0.7
1995,6,hydro,102965.0,0.677
1995,6,wind,2.25,1.091
1995,6,solar,3.0,0.644
1995,6,biomass,0.0,0.989
1995,6,coal,14118.65,1.233
1995,6,gas,26654.95,0.698
1995,6,oil,47468.4,0.953
1995,7,hydro,96067.653,0.644
1995,7,wind,1.5,1.002
1995,7,solar,2.799,1.232
1995,7,biomass,0.0,1.097
1995,7,coal,9689.12,1.199
1995,7,gas,18292.331,0.924
1995,7,oil,32575.851,0.842
1995,8,hydro,77223.75,0.898
1995,8,wind,0.75,0.862
1995,8,solar,2.25,1.174
1995,8,biomass,0.0,1.24
1995,8,coal,8067.8,1.13
1995,8,gas,15231.4,1.205
1995,8,oil,27124.8,1.039
1995,9,hydro,51482.5,0.867
1995,9,wind,0.201,0.674
1995,9,solar,1.5,0.854
1995,9,biomass,0.0,0.838
1995,9,coal,9689.12,0.7
1995,9,gas,18292.331,0.914
1995,9,oil,32575.851,1.059
1995,10,hydro,25741.25,1.075
1995,10,wind,0.0,1.173
1995,10,solar,0.75,0.723
1995,10,biomass,0.0,1.001
1995,10,coal,14118.65,1.161
1995,10,gas,26654.95,0.808
1995,10,oil,47468.4,1.06
1995,11,hydro,6897.347,1.129
1995,11,wind,0.201,0.861
1995,11,solar,0.201,1.011
1995,11,biomass,0.0,1.035
1995,11,coal,20169.5,0.925
1995,11,gas,38078.5,0.888
1995,11,oil,67812.0,0.753
1995,12,hydro,0.0,1.232
1995,12,wind,0.75,1.215
1995,12,solar,0.15,1.128
1995,12,biomass,0.0,0.65
1995,12,coal,26220.35,0.856
1995,12,gas,49502.05,0.667
1995,12,oil,88155.6,1.125
1996,1,hydro,6366.808,0.847
1996,1,wind,7.0,0.919
1996,1,solar,0.201,1.016
1996,1,biomass,0.0,0.892
1996,1,coal,30779.807,1.02
1996,1,gas,61590.766,0.701
1996,1,oil,112342.875,0.909
1996,2,hydro,23761.25,1.211
1996,2,wind,10.5,1.211
1996,2,solar,0.75,1.244
1996,2,biomass,0.0,1.166
1996,2,coal,32408.0,1.195
1996,2,gas,64848.8,1.093
1996,2,oil,118285.6,0.828
1996,3,hydro,47522.5,0.769
1996,3,wind,13.062,0.738
1996,3,solar,1.5,0.964
1996,3,biomass,0.0,0.995
1996,3,coal,30779.807,1.166
1996,3,gas,61590.766,0.955
1996,3,oil,112342.875,0.729
1996,4,hydro,71283.75,1.13
1996,4,wind,14.0,0.833
1996,4,solar,2.25,1.056
1996,4,biomass,0.0,0.981
1996,4,coal,26331.5,1.177
1996,4,gas,52689.65,0.753
1996,4,oil,96107.05,0.92
1996,5,hydro,88678.192,0.721
1996,5,wind,13.062,1.05
1996,5,solar,2.799,0.797
1996,5,biomass,0.0,0.779
1996,5,coal,20255.0,1.104
1996,5,gas,40530.5,1.048
1996,5,oil,73928.5,0.706
1996,6,hydro,95045.0,0.913
1996,6,wind,10.5,1.081
1996,6,solar,3.0,0.748
1996,6,biomass,0.0,1.209
1996,6,coal,14178.5,1.194
1996,6,gas,28371.35,1.112
1996,6,oil,51749.95,0.784
1996,7,hydro,88678.192,0.807
1996,7,wind,7.0,0.938
1996,7,solar,2.799,1.191
1996,7,biomass,0.0,0.726
1996,7,coal,9730.193,0.733
1996,7,gas,19470.234,0.973
1996,7,oil,35514.125,1.087
1996,8,hydro,71283.75,0.706
1996,8,wind,3.5,1.067
1996,8,solar,2.25,1.175
1996,8,biomass,0.0,1.211
1996,8,coal,8102.0,1.112
1996,8,gas,16212.2,1.012
1996,8,oil,29571.4,1.038
1996,9,hydro,47522.5,0.878
1996,9,wind,0.938,1.082
1996,9,solar,1.5,1.094
1996,9,biomass,0.0,0.881
1996,9,coal,9730.193,1.037
1996,9,gas,19470.234,0.989
1996,9,oil,35514.125,1.166
1996,10,hydro,23761.25,1.137
1996,10,wind,0.0,0.786
1996,10,solar,0.75,0.721
1996,10,biomass,0.0,0.705
1996,10,coal,14178.5,0.705
1996,10,gas,28371.35,1.096
1996,10,oil,51749.95,1.214
1996,11,hydro,6366.808,1.099
1996,11,wind,0.938,0.722
1996,11,solar,0.201,0.873
1996,11,biomass,0.0,1.164
1996,11,coal,20255.0,1.224
1996,11,gas,40530.5,0.998
1996,11,oil,73928.5,0.653
1996,12,hydro,0.0,0.689
1996,12,wind,3.5,0.973
1996,12,solar,0.15,1.16
1996,12,biomass,0.0,1.24
1996,12,coal,26331.5,0.844
1996,12,gas,52689.65,0.871
1996,12,oil,96107.05,1.06
1997,1,hydro,6718.29,1.142
1997,1,wind,28.0,0.976
1997,1,solar,0.402,1.025
1997,1,biomass,0.0,0.797
1997,1,coal,32647.414,0.901
1997,1,gas,59360.73,0.987
1997,1,oil,111831.525,0.94
1997,2,hydro,25073.0,0.751
1997,2,wind,42.0,1.23
1997,2,solar,1.5,1.166
1997,2,biomass,0.0,0.964
1997,2,coal,34374.4,0.937
1997,2,gas,62500.8,1.025
1997,2,oil,117747.2,0.752
1997,3,hydro,50146.0,1.063
1997,3,wind,52.249,1.145
1997,3,solar,3.0,1.086
1997,3,biomass,0.0,1.023
1997,3,coal,32647.414,0.849
1997,3,gas,59360.73,1.258
1997,3,oil,111831.525,0.738
1997,4,hydro,75219.0,1.262
1997,4,wind,56.0,1.088
1997,4,solar,4.5,0.951
1997,4,biomass,0.0,1.161
1997,4,coal,27929.2,0.961
1997,4,gas,50781.9,1.086
1997,4,oil,95669.6,0.89
1997,5,hydro,93573.71,1.253
1997,5,wind,52.249,0.864
1997,5,solar,5.598,1.161
1997,5,biomass,0.0,0.79
1997,5,coal,21484.0,1.104
1997,5,gas,39063.0,1.15
1997,5,oil,73592.0,1.084
1997,6,hydro,100292.0,0.696
1997,6,wind,42.0,1.183
1997,6,solar,6.0,0.771
1997,6,biomass,0.0,0.957
1997,6,coal,15038.8,0.899
1997,6,gas,27344.1,1.255
1997,6,oil,51514.4,1.06
1997,7,hydro,93573.71,1.173
1997,7,wind,28.0,1.259
1997,7,solar,5.598,0.993
1997,7,biomass,0.0,0.866
1997,7,coal,10320.586,1.071
1997,7,gas,18765.27,1.258
1997,7,oil,35352.475,1.119
1997,8,hydro,75219.0,0.899
1997,8,wind,14.0,0.981
1997,8,solar,4.5,0.834
1997,8,biomass,0.0,1.082
1997,8,coal,8593.6,0.781
1997,8,gas,15625.2,1.178
1997,8,oil,29436.8,0.9
1997,9,hydro,50146.0,0.743
1997,9,wind,3.751,1.115
1997,9,solar,3.0,1.012
1997,9,biomass,0.0,1.147
1997,9,coal,10320.586,1.174
1997,9,gas,18765.27,1.09
1997,9,oil,35352.475,0.939
1997,10,hydro,25073.0,0.762
1997,10,wind,0.0,0.747
1997,10,solar,1.5,1.082
1997,10,biomass,0.0,0.839
1997,10,coal,15038.8,0.751
1997,10,gas,27344.1,0.795
1997,10,oil,51514.4,1.113
1997,11,hydro,6718.29,1.105
1997,11,wind,3.751,0.669
1997,11,solar,0.402,1.1
1997,11,biomass,0.0,1.009
1997,11,coal,21484.0,1.071
1997,11,gas,39063.0,1.257
1997,11,oil,73592.0,0.753
1997,12,hydro,0.0,1.234
1997,12,wind,14.0,0.92
1997,12,solar,0.3,1.169
1997,12,biomass,0.0,1.22
1997,12,coal,27929.2,0.722
1997,12,gas,50781.9,1.248
1997,12,oil,95669.6,0.772
1998,1,hydro,6915.166,0.707
1998,1,wind,62.5,1.264
1998,1,solar,0.402,1.066
1998,1,biomass,0.0,1.032
1998,1,coal,28742.762,1.258
1998,1,gas,60941.89,1.052
1998,1,oil,117996.604,0.918
1998,2,hydro,25807.75,0.696
1998,2,wind,93.75,0.821
1998,2,solar,1.5,0.969
1998,2,biomass,0.0,1.089
1998,2,coal,30263.2,1.249
1998,2,gas,64165.6,1.068
1998,2,oil,124238.4,0.901
1998,3,hydro,51615.5,1.091
1998,3,wind,116.627,1.153
1998,3,solar,3.0,1.071
1998,3,biomass,0.0,1.143
1998,3,coal,28742.762,1.195
1998,3,gas,60941.89,1.066
1998,3,oil,117996.604,0.841
1998,4,hydro,77423.25,1.068
1998,4,wind,125.0,0.896
1998,4,solar,4.5,0.748
1998,4,biomass,0.0,0.726
1998,4,coal,24588.85,0.97
1998,4,gas,52134.55,1.077
1998,4,oil,100943.7,0.982
1998,5,hydro,96315.834,0.69
1998,5,wind,116.627,1.02
1998,5,solar,5.598,1.02
1998,5,biomass,0.0,0.84
1998,5,coal,18914.5,1.123
1998,5,gas,40103.5,1.153
1998,5,oil,77649.0,0.785
1998,6,hydro,103231.0,0.967
1998,6,wind,93.75,1.063
1998,6,solar,6.0,0.936
1998,6,biomass,0.0,1.019
1998,6,coal,13240.15,0.736
1998,6,gas,28072.45,0.714
1998,6,oil,54354.3,1.221
1998,7,hydro,96315.834,1.153
1998,7,wind,62.5,0.787
1998,7,solar,5.598,1.164
1998,7,biomass,0.0,0.688
1998,7,coal,9086.238,1.01
1998,7,gas,19265.11,0.998
1998,7,oil,37301.396,1.163
1998,8,hydro,77423.25,0.969
1998,8,wind,31.25,0.987
1998,8,solar,4.5,1.027
1998,8,biomass,0.0,1.104
1998,8,coal,7565.8,1.15
1998,8,gas,16041.4,0.75
1998,8,oil,31059.6,1.128
1998,9,hydro,51615.5,1.255
1998,9,wind,8.373,1.215
1998,9,solar,3.0,0.784
1998,9,biomass,0.0,1.035
1998,9,coal,9086.238,0.784
1998,9,gas,19265.11,1.009
1998,9,oil,37301.396,1.156
1998,10,hydro,25807.75,0.75
1998,10,wind,0.0,0.753
1998,10,solar,1.5,0.8
1998,10,biomass,0.0,0.773
1998,10,coal,13240.15,1.013
1998,10,gas,28072.45,1.187
1998,10,oil,54354.3,0.697
1998,11,hydro,6915.166,1.264
1998,11,wind,8.373,0.98
1998,11,solar,0.402,0.894
1998,11,biomass,0.0,1.003
1998,11,coal,18914.5,0.93
1998,11,gas,40103.5,1.243
1998,11,oil,77649.0,0.676
1998,12,hydro,0.0,0.856
1998,12,wind,31.25,1.244
1998,12,solar,0.3,0.988
1998,12,biomass,0.0,1.146
1998,12,coal,24588.85,1.071
1998,12,gas,52134.55,0.943
1998,12,oil,100943.7,1.022
1999,1,hydro,7573.115,1.105
1999,1,wind,71.0,1.002
1999,1,solar,0.402,1.28
1999,1,biomass,0.0,0.899
1999,1,coal,28633.35,1.011
1999,1,gas,62249.519,0.814
1999,1,oil,112140.007,0.747
1999,2,hydro,28263.25,1.18
1999,2,wind,106.5,0.83
1999,2,solar,1.5,0.801
1999,2,biomass,0.0,0.868
1999,2,coal,30148.0,1.188
1999,2,gas,65542.4,1.262
1999,2,oil,118072.0,1.049
1999,3,hydro,56526.5,0.818
1999,3,wind,132.488,0.903
1999,3,solar,3.0,0.765
1999,3,biomass,0.0,1.061
1999,3,coal,28633.35,0.733
1999,3,gas,62249.519,0.841
1999,3,oil,112140.007,0.917
1999,4,hydro,84789.75,1.23
1999,4,wind,142.0,0.928
1999,4,solar,4.5,0.738
1999,4,biomass,0.0,0.841
1999,4,coal,24495.25,0.943
1999,4,gas,53253.2,1.105
1999,4,oil,95933.5,1.01
1999,5,hydro,105479.885,0.73
1999,5,wind,132.488,1.128
1999,5,solar,5.598,1.285
1999,5,biomass,0.0,1.106
1999,5,coal,18842.5,0.804
1999,5,gas,40964.0,0.911
1999,5,oil,73795.0,1.082
1999,6,hydro,113053.0,1.18
1999,6,wind,106.5,1.051
1999,6,solar,6.0,0.94
1999,6,biomass,0.0,0.78
1999,6,coal,13189.75,1.283
1999,6,gas,28674.8,0.948
1999,6,oil,51656.5,0.704
1999,7,hydro,105479.885,1.05
1999,7,wind,71.0,0.735
1999,7,solar,5.598,0.763
1999,7,biomass,0.0,0.754
1999,7,coal,9051.65,1.017
1999,7,gas,19678.481,0.728
1999,7,oil,35449.993,1.072
1999,8,hydro,84789.75,0.906
1999,8,wind,35.5,0.888
1999,8,solar,4.5,0.852
1999,8,biomass,0.0,1.209
1999,8,coal,7537.0,0.823
1999,8,gas,16385.6,0.694
1999,8,oil,29518.0,0.914
1999,9,hydro,56526.5,1.269
1999,9,wind,9.512,0.915
1999,9,solar,3.0,0.751
1999,9,biomass,0.0,1.243
1999,9,coal,9051.65,0.793
1999,9,gas,19678.481,1.125
1999,9,oil,35449.993,0.872
1999,10,hydro,28263.25,1.181
1999,10,wind,0.0,0.982
1999,10,solar,1.5,1.005
1999,10,biomass,0.0,1.108
1999,10,coal,13189.75,1.207
1999,10,gas,28674.8,1.019
1999,10,oil,51656.5,1.052
1999,11,hydro,7573.115,1.226
1999,11,wind,9.512,0.79
1999,11,solar,0.402,1.256
1999,11,biomass,0.0,0.922
1999,11,coal,18842.5,0.895
1999,11,gas,40964.0,1.133
1999,11,oil,73795.0,1.269
1999,12,hydro,0.0,1.007
1999,12,wind,35.5,1.045
1999,12,solar,0.3,1.198
1999,12,biomass,0.0,0.974
1999,12,coal,24495.25,0.765
1999,12,gas,53253.2,0.694
1999,12,oil,95933.5,0.996
2000,1,hydro,7784.594,0.793
2000,1,wind,93.0,0.776
2000,1,solar,0.536,0.927
2000,1,biomass,0.0,1.141
2000,1,coal,32269.03,0.732
2000,1,gas,59420.755,1.135
2000,1,oil,110705.49,1.285
2000,2,hydro,29052.5,1.125
2000,2,wind,139.5,0.849
2000,2,solar,2.0,1.065
2000,2,biomass,0.0,1.124
2000,2,coal,33976.0,0.81
2000,2,gas,62564.0,1.292
2000,2,oil,116561.6,1.179
2000,3,hydro,58105.0,1.001
2000,3,wind,173.54,0.865
2000,3,solar,4.0,0.957
2000,3,biomass,0.0,1.265
2000,3,coal,32269.03,1.229
2000,3,gas,59420.755,1.188
2000,3,oil,110705.49,0.883
2000,4,hydro,87157.5,1.215
2000,4,wind,186.0,1.268
2000,4,solar,6.0,0.944
2000,4,biomass,0.0,0.888
2000,4,coal,27605.5,0.754
2000,4,gas,50833.25,0.748
2000,4,oil,94706.3,1.138
2000,5,hydro,108425.406,1.267
2000,5,wind,173.54,0.799
2000,5,solar,7.464,0.734
2000,5,biomass,0.0,1.146
2000,5,coal,21235.0,1.032
2000,5,gas,39102.5,0.996
2000,5,oil,72851.0,1.225
2000,6,hydro,116210.0,1.277
2000,6,wind,139.5,0.954
2000,6,solar,8.0,1.005
2000,6,biomass,0.0,1.138
2000,6,coal,14864.5,0.988
2000,6,gas,27371.75,1.009
2000,6,oil,50995.7,1.299
2000,7,hydro,108425.406,1.233
2000,7,wind,93.0,1.119
2000,7,solar,7.464,0.943
2000,7,biomass,0.0,1.07
2000,7,coal,10200.97,1.247
2000,7,gas,18784.245,1.148
2000,7,oil,34996.51,1.128
2000,8,hydro,87157.5,1.122
2000,8,wind,46.5,1.15
2000,8,solar,6.0,0.847
2000,8,biomass,0.0,1.143
2000,8,coal,8494.0,1.271
2000,8,gas,15641.0,1.194
2000,8,oil,29140.4,1.228
2000,9,hydro,58105.0,1.017
2000,9,wind,12.46,1.066
2000,9,solar,4.0,1.064
2000,9,biomass,0.0,1.279
2000,9,coal,10200.97,1.105
2000,9,gas,18784.245,1.229
2000,9,oil,34996.51,1.014
2000,10,hydro,29052.5,0.835
2000,10,wind,0.0,0.745
2000,10,solar,2.0,1.204
2000,10,biomass,0.0,1.008
2000,10,coal,14864.5,1.271
2000,10,gas,27371.75,0.954
2000,10,oil,50995.7,0.927
2000,11,hydro,7784.594,0.924
2000,11,wind,12.46,0.768
2000,11,solar,0.536,1.248
2000,11,biomass,0.0,0.85
2000,11,coal,21235.0,1.023
2000,11,gas,39102.5,1.16
2000,11,oil,72851.0,0.771
2000,12,hydro,0.0,0.88
2000,12,wind,46.5,0.876
2000,12,solar,0.4,0.828
2000,12,biomass,0.0,1.143
2000,12,coal,27605.5,1.041
2000,12,gas,50833.25,0.83
2000,12,oil,94706.3,0.883
2001,1,hydro,7486.166,1.272
2001,1,wind,237.5,1.098
2001,1,solar,0.938,1.207
2001,1,biomass,0.0,0.733
2001,1,coal,33339.599,0.99
2001,1,gas,62974.375,1.083
2001,1,oil,117875.795,1.005
2001,2,hydro,27938.75,0.925
2001,2,wind,356.25,1.081
2001,2,solar,3.5,0.909
2001,2,biomass,0.0,0.924
2001,2,coal,35103.2,0.715
2001,2,gas,66305.6,1.246
2001,2,oil,124111.2,0.824
2001,3,hydro,55877.5,0.925
2001,3,wind,443.181,0.773
2001,3,solar,7.0,1.007
2001,3,biomass,0.0,0.763
2001,3,coal,33339.599,1.021
2001,3,gas,62974.375,0.804
2001,3,oil,117875.795,0.786
2001,4,hydro,83816.25,1.004
2001,4,wind,475.0,0.805
2001,4,solar,10.5,1.106
2001,4,biomass,0.0,0.848
2001,4,coal,28521.35,0.949
2001,4,gas,53873.3,0.892
2001,4,oil,100840.35,0.969
2001,5,hydro,104268.834,0.821
2001,5,wind,443.181,1.199
2001,5,solar,13.062,0.777
2001,5,biomass,0.0,0.975
2001,5,coal,21939.5,1.216
2001,5,gas,41441.0,0.809
2001,5,oil,77569.5,0.924
2001,6,hydro,111755.0,0.972
2001,6,wind,356.25,0.928
2001,6,solar,14.0,1.234
2001,6,biomass,0.0,0.831
2001,6,coal,15357.65,0.826
2001,6,gas,29008.7,0.736
2001,6,oil,54298.65,0.949
2001,7,hydro,104268.834,1.158
2001,7,wind,237.5,1.253
2001,7,solar,13.062,0.808
2001,7,biomass,0.0,0.831
2001,7,coal,10539.401,1.0
2001,7,gas,19907.625,1.111
2001,7,oil,37263.205,0.871
2001,8,hydro,83816.25,0.965
2001,8,wind,118.75,1.042
